reference_date,year,state_code,sex_code,age_code_official,age_years,age_group,population_persons,unit,quality_flag,census_basis,series_break_before,source_id,input_class,denominator
2025-12-31,2025,15,F,ALT080,80.0,75-84,8399,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT081,81.0,75-84,11342,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT082,82.0,75-84,11228,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT083,83.0,75-84,10842,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT084,84.0,75-84,12560,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT085,85.0,85-89,12145,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT086,86.0,85-89,10902,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT087,87.0,85-89,8985,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT088,88.0,85-89,7580,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT089,89.0,85-89,6503,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,F,ALT090UM,90.0,90+,20849,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT000,0.0,0-17,6066,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT001,1.0,0-17,6506,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT002,2.0,0-17,7156,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT003,3.0,0-17,7692,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT004,4.0,0-17,8565,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT005,5.0,0-17,8732,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT006,6.0,0-17,8975,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT007,7.0,0-17,9343,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT008,8.0,0-17,9946,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT009,9.0,0-17,10193,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT010,10.0,0-17,9794,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT011,11.0,0-17,10205,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT012,12.0,0-17,9655,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT013,13.0,0-17,9867,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT014,14.0,0-17,9840,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT015,15.0,0-17,9907,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT016,16.0,0-17,9969,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT017,17.0,0-17,10421,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT018,18.0,18-29,10303,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT019,19.0,18-29,10496,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT020,20.0,18-29,10479,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT021,21.0,18-29,10726,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT022,22.0,18-29,9934,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT023,23.0,18-29,10289,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT024,24.0,18-29,10499,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT025,25.0,18-29,10967,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT026,26.0,18-29,10772,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT027,27.0,18-29,10187,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT028,28.0,18-29,10019,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT029,29.0,18-29,9283,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT030,30.0,30-44,8699,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT031,31.0,30-44,8263,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT032,32.0,30-44,8192,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT033,33.0,30-44,8732,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT034,34.0,30-44,9796,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT035,35.0,30-44,13980,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT036,36.0,30-44,14113,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT037,37.0,30-44,14840,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT038,38.0,30-44,15011,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT039,39.0,30-44,14554,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT040,40.0,30-44,14503,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT041,41.0,30-44,14473,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT042,42.0,30-44,14690,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT043,43.0,30-44,14488,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT044,44.0,30-44,14316,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT045,45.0,45-64,14332,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT046,46.0,45-64,13933,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT047,47.0,45-64,13607,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT048,48.0,45-64,13178,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT049,49.0,45-64,11739,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT050,50.0,45-64,11214,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT051,51.0,45-64,11260,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT052,52.0,45-64,11729,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT053,53.0,45-64,13315,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT054,54.0,45-64,15805,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT055,55.0,45-64,15605,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT056,56.0,45-64,16013,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT057,57.0,45-64,16298,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT058,58.0,45-64,16666,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT059,59.0,45-64,17365,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT060,60.0,45-64,17883,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT061,61.0,45-64,18215,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT062,62.0,45-64,18829,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT063,63.0,45-64,18220,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT064,64.0,45-64,18107,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT065,65.0,65-74,17398,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT066,66.0,65-74,16397,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT067,67.0,65-74,15420,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT068,68.0,65-74,14795,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT069,69.0,65-74,14744,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT070,70.0,65-74,15077,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT071,71.0,65-74,14397,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT072,72.0,65-74,13840,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT073,73.0,65-74,13600,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT074,74.0,65-74,12625,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT075,75.0,75-84,12064,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT076,76.0,75-84,10212,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT077,77.0,75-84,8413,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT078,78.0,75-84,7954,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT079,79.0,75-84,6019,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT080,80.0,75-84,5844,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT081,81.0,75-84,7838,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT082,82.0,75-84,7726,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT083,83.0,75-84,7035,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT084,84.0,75-84,8050,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT085,85.0,85-89,7398,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT086,86.0,85-89,6319,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT087,87.0,85-89,4821,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT088,88.0,85-89,4012,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT089,89.0,85-89,3087,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,15,M,ALT090UM,90.0,90+,7518,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT000,0.0,0-17,5298,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT001,1.0,0-17,5866,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT002,2.0,0-17,6380,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT003,3.0,0-17,7008,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT004,4.0,0-17,7674,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT005,5.0,0-17,8088,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT006,6.0,0-17,8500,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT007,7.0,0-17,8870,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT008,8.0,0-17,9340,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT009,9.0,0-17,9618,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT010,10.0,0-17,9511,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT011,11.0,0-17,9693,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT012,12.0,0-17,9545,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT013,13.0,0-17,9458,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT014,14.0,0-17,9361,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT015,15.0,0-17,9592,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT016,16.0,0-17,9321,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT017,17.0,0-17,9300,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT018,18.0,18-29,8949,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT019,19.0,18-29,8482,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT020,20.0,18-29,9058,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT021,21.0,18-29,9244,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT022,22.0,18-29,8841,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT023,23.0,18-29,9026,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT024,24.0,18-29,9145,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT025,25.0,18-29,9138,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT026,26.0,18-29,8562,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT027,27.0,18-29,8602,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT028,28.0,18-29,8453,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT029,29.0,18-29,7912,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT030,30.0,30-44,7326,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT031,31.0,30-44,6996,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT032,32.0,30-44,7196,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT033,33.0,30-44,7788,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT034,34.0,30-44,8864,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT035,35.0,30-44,12289,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT036,36.0,30-44,12716,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT037,37.0,30-44,13684,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT038,38.0,30-44,13815,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT039,39.0,30-44,13470,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT040,40.0,30-44,13255,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT041,41.0,30-44,13327,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT042,42.0,30-44,13550,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT043,43.0,30-44,13589,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT044,44.0,30-44,13161,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT045,45.0,45-64,13464,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT046,46.0,45-64,12801,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT047,47.0,45-64,12360,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT048,48.0,45-64,12219,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT049,49.0,45-64,11058,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT050,50.0,45-64,10426,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT051,51.0,45-64,10738,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT052,52.0,45-64,11150,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT053,53.0,45-64,12387,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT054,54.0,45-64,14022,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT055,55.0,45-64,14503,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT056,56.0,45-64,14688,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT057,57.0,45-64,14995,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT058,58.0,45-64,15604,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT059,59.0,45-64,16452,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT060,60.0,45-64,17078,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT061,61.0,45-64,17934,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT062,62.0,45-64,18358,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT063,63.0,45-64,18250,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT064,64.0,45-64,18737,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT065,65.0,65-74,17749,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT066,66.0,65-74,17763,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT067,67.0,65-74,16566,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT068,68.0,65-74,16364,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT069,69.0,65-74,16673,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT070,70.0,65-74,16754,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT071,71.0,65-74,16341,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT072,72.0,65-74,16039,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT073,73.0,65-74,15763,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT074,74.0,65-74,15581,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT075,75.0,75-84,14837,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT076,76.0,75-84,12796,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
2025-12-31,2025,16,F,ALT077,77.0,75-84,10962,Anzahl,e,Census 2022 basis,False,DESTATIS-12411-0013,official population estimate,registered resident population at year end
